Timestamp,ChW_Pump_Flow,CndW_Pump_Flow,ChW_In_Temp,ChW_Out_Temp,CndW_In_Temp,CndW_Out_Temp,COP,Total_Power
12.016666666666667,158.1838636,189.6806506,13.353614554274957,8.0,37.23654778108571,32.0,6.304960632574911,697405.1228305415
12.033333333333333,225.66247332757158,73.87929958453347,13.192020807039778,7.952826733806364,37.77590556816103,37.022002818612236,5.993188963169045,979062.5125693035
12.05,225.91074280580457,75.20242699065234,12.911593540413218,7.862104219119554,38.77964997113245,37.22617899641177,6.005794932768202,949010.964060768
12.066666666666666,225.48040904353402,67.69367896092777,12.69065372204892,7.961219195849546,39.682692854029575,36.98138629357819,6.076441077945458,886308.1334202754
12.083333333333334,225.69833447442744,63.889687668336016,12.516260092794914,7.835080491340506,40.5306019076006,36.98184176394293,6.057079300539006,881322.3078002626
12.1,224.9231819923888,63.66806382781111,12.381136410170877,8.142244602121002,41.28264083234307,36.947981994354166,6.161898219199812,797840.9331820337
12.116666666666667,225.7148857729763,56.056773424112315,12.279667695643374,8.01736476691844,41.975631650151655,36.93228046082246,6.133973893636241,806153.923019237
12.133333333333333,225.5410971382132,56.0799281537194,12.203978627516406,8.110101472495613,42.65235128440254,36.96176089112688,6.160708891335063,776797.121774431
12.15,225.88591585798127,71.87806938277869,12.147977578751869,8.046738384069581,43.20266574413752,36.80389105058366,6.147740777763547,784059.2997023494
12.166666666666666,225.5410971382132,58.09438962953538,12.106588742378099,8.069901579308766,43.714213164195094,36.92117189288167,6.155539366641761,769032.6024947045
12.183333333333334,225.9686723507256,62.5103273474571,12.068791781586395,7.568284122987719,44.30684089792041,36.943816281376364,6.027115577507239,857484.8798759428
12.2,225.55764843676204,68.53386486381324,12.030640325133598,8.134355687800412,44.79606782995796,36.87919432364386,6.168835692919567,748446.0702336988
12.216666666666667,225.6541976782971,58.25647273678494,12.0019354731975,8.06595712214847,45.207534846227,36.87556267643244,6.156483245151873,753860.6879715418
12.233333333333333,225.89143295749756,55.411748813629366,11.976582821483646,7.517929350728619,45.75522317327405,36.894682230869,6.022928971032981,849756.2529173631
12.25,225.30110330925461,61.94469038134128,11.949573522671098,8.135950255588616,46.23536773283472,36.987289234760055,6.169068526896237,733320.7106789332
12.266666666666667,225.33420590635237,62.22254713662624,11.919788141798357,7.204135194934005,46.691523180042445,36.836041809719994,5.9326646712321836,900294.0883039214
12.283333333333333,225.96039670145117,74.21008143606319,11.881850089838117,7.949301899748228,47.06522430020042,36.97318989852751,6.1353382060589166,760314.399699693
12.3,225.91625990532083,71.35874187587703,11.850775794833554,8.110353246356908,47.23064535092512,36.96614023041123,6.16128584394899,727411.5847633178
12.316666666666666,225.7783324174136,59.37451539495538,11.830423904103462,7.487716487373159,47.545045192725084,36.99423208972305,6.030163638236463,831114.1763796512
12.333333333333334,225.40316965030598,66.2580857252888,11.798749572318217,7.052147707331959,48.017064463539064,36.87684443427176,5.897731887509418,910994.9001738062
12.35,225.02800688319834,58.865111343599615,11.743366658206476,6.950934615091172,48.531499263946436,36.998504615854124,5.872981174489883,918180.462974242
12.366666666666667,225.14386597304036,72.37093434155796,11.678586906125432,7.705668726634623,48.861082936452746,36.9099565117876,6.09535624374149,767043.0140194822
12.383333333333333,224.9342161914214,91.44381590076145,11.634020917967234,8.111444266422522,48.7736932036898,36.992416266117345,6.149920017203677,697074.5081001617
12.4,225.67350752660414,78.8575664500557,11.621955690469546,8.176737621118486,48.59002403681383,36.988998245212485,6.15147267431992,683997.0202342584
12.416666666666666,225.52454583966434,55.89799813537805,11.629504383764733,7.701724269474326,48.72307968422612,36.97051956969558,6.094425346840133,757886.6457126961
12.433333333333334,224.90663069383996,60.350321856968044,11.63197288312799,7.137331197070266,49.11918770610631,36.97981231403067,5.9529063168538086,860514.0039607544
12.45,225.96039670145117,62.45409443269704,11.619802597844181,7.865125505455101,49.423997412444805,36.94659342336156,6.120653331874467,731549.6039061801
12.466666666666667,225.85005471112538,69.57251987761656,11.610394782371538,7.888036926832991,49.54174660082294,36.992416266117345,6.12391779828729,727604.0924853008
12.483333333333333,225.22662246578471,64.90188013401695,11.605730715231182,7.242320897230486,49.724546634164376,36.93217364766919,5.98586789005033,838376.6689534815
12.5,225.3728256029664,71.90122411238576,11.587961229910341,7.222850385290304,49.96863784618596,36.81596093690394,5.9813228975812,841367.3440995854
12.516666666666667,225.51075309087364,73.8462213993805,11.56443289857987,7.980270084687571,50.024368683813435,36.8318760967422,6.132947035981434,705129.8301299076
12.533333333333333,225.81695211402766,57.664373222546736,11.54423828183849,7.057351033798734,50.204590363683025,36.83710994125276,5.93348629668504,865144.0743429528
12.55,225.2817934609476,60.00300091286184,11.511666466490967,6.885893034256504,50.62022400420441,36.992416266117345,5.884535695623744,891479.8090602834
12.566666666666666,225.9079842560464,57.829764148311604,11.475488949653233,8.187647821774627,50.839770943924144,36.97212176699473,6.131436044107827,657407.297804471
12.583333333333334,225.70936867346,57.214509904466325,11.46305690263397,7.774570840009155,50.938743778982136,36.91390859845884,6.104596261399428,720895.2703945984
12.6,225.46937484450146,60.99534646745099,11.471907475094264,7.823079270618757,51.05772849624379,36.96710154879072,6.111401805729767,714023.4361985815
12.616666666666667,225.58247538458536,57.29720536734876,11.491320205419283,7.988830395971617,51.14459282602318,36.987289234760055,6.127723117477561,689587.1594521976
12.633333333333333,225.17972711989628,60.300704579238584,11.520213619794584,7.929411764705883,51.22397414841149,36.93633936064698,6.125809048355233,702520.5439610278
12.65,225.4252380483711,70.42924487307853,11.551584589791364,7.782124055848019,51.23532500653468,36.99134813458457,6.1085750930235445,734816.683718956
12.666666666666666,225.77281531789737,68.31554884180363,11.580347342911438,8.000244144350347,51.186560932961534,36.991241321431296,6.13542725728159,703891.064816053
12.683333333333334,225.47765049377588,64.92834268213933,11.607656925975329,7.78715953307393,51.193035945491914,36.81147478446631,6.109823967518228,741477.3821609403
12.7,225.95487960193486,59.52005940962845,11.62144992125526,7.176020447089339,51.39159523208523,36.9302510109102,5.960216419315349,856288.0140064317
12.716666666666667,224.7466348078676,55.24966570637981,11.611068466096256,7.197001602197299,51.73511567842611,36.94840924696727,5.97454788588874,843556.9080625875
12.733333333333333,225.20455406771956,54.6807209217487,11.590169100966472,7.922781719691768,51.98347273040909,36.89179827573052,6.129005499892949,712959.5697233608
12.75,225.76729821838106,55.557292828302444,11.57957565039539,7.93570611123827,52.10974825328747,36.88047608148318,6.128795567981178,711657.9385232117
12.766666666666667,225.76729821838106,69.44351495551997,11.579270535964458,7.534378576333256,52.16334110644629,36.934309910734726,6.060653452084436,783514.3019054184
12.783333333333333,225.8472961613672,54.310245248035415,11.574624054294437,7.430144197756924,52.29796597709805,36.90237277790494,6.036112416967807,798816.8518533936
12.8,225.93556975362785,57.879381426041064,11.553585340821236,6.926009002822918,52.60276478114535,36.94670023651484,5.887862003531988,893751.4516850763
12.816666666666666,225.86936455943243,70.85595346155185,11.521269551971198,7.734035248340581,52.69775722487971,36.95524528877699,6.099620845730222,740300.4919293008
12.833333333333334,225.96591380096748,87.765521711751,11.49850001194113,7.769619287403677,52.4130075184476,36.81361104753185,6.104312975832143,735711.0096928123
12.85,225.39489400103156,66.57232848424202,11.486528409392209,7.245006485084306,52.254112151938834,36.96614023041123,5.9974270478364895,818921.5498660383
12.866666666666667,225.9686723507256,77.6072110512734,11.462584743043532,6.815732051575494,52.318184258242205,36.99145494773785,5.863205491848541,904852.9177969656
12.883333333333333,225.77557386765548,59.68545033539332,11.428406167448346,7.766010528725107,52.354543185984134,36.89051651789121,6.102102790401136,717769.9990957857
12.9,225.49144324256662,85.39381583628293,11.402053896250596,7.193057145037002,52.26036841214449,36.914763103685054,5.990493395290335,820084.4095829473
12.916666666666666,225.2983447594965,54.27055142585185,11.39077071514204,8.106408789196612,52.16636788455983,36.820660715648124,6.1186932000002585,655136.9018921002
12.933333333333334,225.72591997200888,92.94556550670636,11.39490365917384,7.428717479209582,51.98303574480119,36.88902113374533,6.046015256594416,779210.9003166121
12.95,225.88039875846496,65.16981343375602,11.408677418138378,7.993530174715802,51.75028765625016,36.963149462119475,6.119178875009397,679544.1734734364
12.966666666666667,225.24593231409173,70.71371726539408,11.435882413786784,8.033226520180056,51.628613266512524,36.96411078049897,6.124403603517222,676205.1263153886
12.983333333333333,225.25420796336616,58.395401114427415,11.475549857221985,7.892736705577172,51.59228590342223,36.94360265506981,6.119278256750041,701765.060055489
13.0,225.14662452279856,67.20412182066379,11.517789568723467,7.943678950179293,51.60749565364667,36.98472571908141,6.127001182506347,701151.7274475923
13.016666666666667,225.91350135556272,70.5714810692363,11.557492298824119,7.912878614480811,51.53878908061416,36.99455252918288,6.124821742640282,715875.0647638902
13.033333333333333,225.7231614222507,66.40032192144658,11.595931385593389,8.09163805600061,51.47353965598045,36.980453192950336,6.144001793402932,690820.7406565752
13.05,225.36454995369192,54.25732015179066,11.63626042953191,8.01274891279469,51.53538969221687,36.88047608148318,6.140988901806157,705617.6417426378
13.066666666666666,225.25420796336616,54.6741052847181,11.676930172481917,8.09298084992752,51.69292348357123,36.90194552529183,6.151556929399705,698259.5155205299
13.083333333333334,225.16041727158927,55.77230103179676,11.717575389867658,8.163225757228961,51.81925489298815,36.983657587548635,6.1607337510879345,692773.4265791766
13.1,225.22110536626846,66.88657124319525,11.755884869129359,7.955260547798886,51.871696796688774,36.94979781795987,6.138513145335262,735113.9316174418
13.116666666666667,225.41420384933858,78.86748990560162,11.7847900051281,7.846074616617075,51.79387402967162,36.9842984664683,6.119304880632776,762091.7603148089
13.133333333333333,225.72867852176702,67.45220820931107,11.786361994016884,6.743989506659884,51.900832719585495,36.94851606012055,5.7807857356943675,976544.2959738252
13.15,225.7645396686229,71.25289168338752,11.760030338542325,7.977080949111163,52.03261008297835,36.85249103532463,6.1404030438645325,735393.2550335302
13.166666666666666,225.20179551796144,56.943268786211966,11.734859968724967,7.762569619287404,52.08790047660914,36.90920881971466,6.104961860560416,762731.7970231649
13.183333333333334,225.79764226572064,63.78383747584651,11.716565604978978,7.5533455405508505,52.250961903398036,36.87470817120622,6.056903594855725,801158.3267759766
13.2,225.9245355545953,56.18908616472421,11.694338400263184,7.524559395742733,52.441143236412195,36.90055695429923,6.050756570457528,801840.3781167406
13.216666666666667,225.88591585798127,91.40412207857787,11.67123735170787,7.715068284122988,52.36044067021385,36.96688792248417,6.09479569177204,772802.3074819191
13.233333333333333,225.92177700483714,54.87588221415123,11.653117023133603,7.698786907759213,52.273577220427654,36.953109025711456,6.091923427353652,763688.0970886529
13.25,223.99079217413598,72.17577304915542,11.636687202206279,7.133470664530403,52.41658323937803,36.960906385900664,5.95644833661647,860134.7877634605
13.266666666666667,224.9949042861006,58.46486530324866,11.615856499748897,7.805119401846341,52.500085431677576,36.91519035629816,6.114125909624962,736293.5879336224
13.283333333333333,224.03217042050815,70.27377740285955,11.603099769445947,7.851194018463418,52.48627527316616,36.94306858930342,6.123156903121217,725376.2636073465
13.3,225.14662452279856,57.20458644892043,11.589834605481602,6.779644464789807,52.631353502270336,36.770458533608,5.8350166501112675,926304.8681478614
13.316666666666666,225.68178317587856,63.39351489104144,11.558667745293706,7.518852521553368,52.862748495403274,36.80004577706569,6.058538923919204,781200.121610581
13.333333333333334,225.94108685314416,61.451825422562,11.531074583274354,7.952742809185932,52.87112462733849,36.80848401617456,6.127380969217924,703386.9628614625
13.35,225.22938101554288,56.592640023590455,11.527794809753454,7.939482719157703,52.87229057151426,36.94691386282139,6.127170338384503,701467.3609587838
13.366666666666667,225.5521313372458,72.26839196758375,11.54470960958619,8.008552681773098,52.77421749286938,36.962615396353094,6.1337982427973134,697488.9197340515
13.383333333333333,225.957638151693,75.48359156445261,11.55639978879932,6.784931715877012,52.69965234842354,36.84917982757305,5.836947051861896,927833.813275045
13.4,225.96039670145117,64.53140446030366,11.54839567608166,7.749980926222628,52.72969152642154,36.98237582970931,6.102104054881093,740537.6273177775
13.416666666666666,225.38937690151525,57.548599574511336,11.54335762512149,7.960631723506523,52.73683909501029,36.914763103685054,6.129904881209883,701016.2760794128
13.433333333333334,225.55488988700392,71.02465220583201,11.55621381387239,7.9511482413977275,52.66016148944062,36.86626993209735,6.1295381051573825,708186.4365972189
13.45,225.8886744077394,54.52525345152973,11.578981863459948,7.8761196307316705,52.634210019632114,36.89927519645991,6.1212552985469975,721739.9718566324
13.466666666666667,225.51902874014806,61.82891673330588,11.6054300131758,7.87653925383383,52.70091239966097,36.88603036545358,6.123017629041574,725570.3433102806
13.483333333333333,225.422479498613,54.94534640297247,11.631716107521854,7.803944457160296,52.777989876134825,36.992202639810785,6.112832483608392,740121.5710946234
13.5,225.80867646475323,78.92372282036165,11.654427060435328,7.849851224536508,52.71615734654803,36.966781109330896,6.119261587846147,743004.6305372036
13.516666666666667,225.35351575465938,55.99392487232168,11.675217418450202,7.878973067826354,52.649671503913574,36.79310292210269,6.125298138872642,734012.484222013
13.533333333333333,225.8445376116091,60.68110370849776,11.69606689409033,7.968101014724956,52.72537788976277,36.984832532234684,6.137342616975971,725062.7736389687
13.55,225.6541976782971,55.00488713624782,11.715078038226226,7.737140459296557,52.83264977461691,36.988891432059205,6.098810778585156,765662.6692472693
13.566666666666666,225.21282971699398,57.00280951948731,11.725617187603978,7.487884336614023,53.03443932431662,36.97393759060044,6.042332967525514,810488.4549785368
13.583333333333334,225.14386597304036,58.792339336263076,11.72717162950433,7.877294575417716,53.17174963347086,36.868726634622725,6.126088658633982,741819.1849530746
13.6,225.64592202902267,54.25070451476006,11.727878673408792,7.819134813458458,53.280077729811744,36.95043869687953,6.114369440726275,753227.8321501756
13.616666666666667,225.67350752660414,62.17292985889679,11.730193793899323,7.771465629053177,53.368022115272375,36.93463035019455,6.105171804697126,763504.3175272717
13.633333333333333,225.74247127055773,58.26970401084612,11.735771734294817,8.043297474631876,53.386199659005996,36.879194323643866,6.148738890776211,717654.5664242357
13.65,225.1080048261845,58.27631964787672,11.745067385921569,7.643816281376362,53.45638813391751,36.94477759975585,6.0796056290450124,785090.7892404809
13.666666666666666,225.69557592466927,55.0280418658549,11.751101332581369,7.821568627450981,53.58350036192236,36.971694514381625,6.114309232677637,756674.1830392637
13.683333333333334,225.7148857729763,75.69198413091632,11.749573330385774,7.499969481956207,53.57107226501696,36.8420233463035,6.041149765148045,819035.0254014013
13.7,225.7148857729763,59.64906433172504,11.730164430973087,6.871541924162662,53.656719464342544,36.94926375219349,5.841130896333704,936507.6528990347
13.716666666666667,225.74247127055773,60.869649363869705,11.693407046159777,7.720859082932784,53.823404223809696,36.979705500877394,6.0958442531268116,766589.127379783
13.733333333333333,224.3880233393088,67.09827162817427,11.66926308229475,8.084504463263904,53.729201721752865,36.9944457160296,6.151678194023292,697779.6897298723
13.75,225.11076337594267,61.38236123374076,11.66031001779513,7.2432440680552395,53.70189293425948,36.967315175097276,5.980791809993577,846084.4448570206
13.766666666666667,225.87212310919054,63.94922840161137,11.647775094681318,7.7394064240482185,53.750012707085546,36.813931486991684,6.100038247369028,757430.7768403129
13.783333333333333,225.61833653144123,61.50475051880676,11.639674462953979,7.885519188220035,53.70203024616737,36.85804531929503,6.124907006999804,729621.0862439676
13.8,225.19076131892885,81.55013072150761,11.63559500671514,7.124238956282902,53.5860769085166,36.98088044556344,5.9466494168953234,870550.4719971882
13.816666666666666,225.9741894502419,58.822109702900754,11.626688577093775,7.957694361791409,53.49234563363024,36.89756618600748,6.133130863243357,716377.105875317
13.833333333333334,225.81143501451135,56.969731334334334,11.627537725214246,8.00989547570001,53.49358064839917,36.900022888532845,6.13932566317222,707007.0383488801
13.85,225.3921354512734,87.07087982353858,11.629516947082982,6.716700999465934,53.424846025084506,36.9875028610666,5.802475786714936,956059.9094749078
13.866666666666667,225.66799042708783,75.52990102366675,11.606016563344207,7.137499046311132,53.32266432836798,36.951186388952465,5.951789832214859,863552.2921074389
13.883333333333333,225.17972711989628,63.98892222379493,11.568503217411818,7.43224231326772,53.31520338050309,36.860715648126956,6.039962490083776,796301.766975559
13.9,225.75902256910663,59.06027263600215,11.526432607720917,6.72198825055314,53.50054643333836,36.98686198214695,5.820083407341306,930670.0494954304
13.916666666666666,225.54385568797133,60.935805734175645,11.475469656883128,7.1846646829938186,53.72105579829101,36.81649500267033,5.981121372740289,827934.8894474813
13.933333333333334,225.78936661644622,56.642257301319916,11.429707183419124,7.494346532387274,53.825046781570265,36.795025558861674,6.05801634209911,763983.936078091
13.95,225.232139565301,65.86776314048372,11.406231484004554,7.735713740749218,53.788264077285,36.70754558632792,6.098728371253512,718719.3898209351
13.966666666666667,224.44043578471351,56.063389061142914,11.413313047757159,8.087609674219882,53.67174071252798,36.96411078049897,6.122633180865261,658404.1233760085
13.983333333333333,225.68454172563673,54.86595875860534,11.429365682961244,6.7709163042648965,53.80409971520143,36.967742427710384,5.854468931865339,901332.664115493
14.0,225.22938101554288,61.038348108149854,11.426193344080986,7.141947051194018,54.017601974036516,36.875989929045545,5.975596045564908,826213.6496781135
14.016666666666667,224.9314576416633,60.38340004212102,11.406088533257162,6.9752727550164035,54.1343354927907,36.56751354238194,5.930241637588237,853280.506734997
14.033333333333333,225.56040698652023,58.52109821800871,11.38772229158702,7.916067750057222,54.1503696742777,36.951186388952465,6.11345657102881,686218.0256171386
